Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Microsoft Excel - Excel from Beginner to Advanced,www.udemy.com/course/microsoft-excel-2013-from-beginner-to-advanced-and-beyond/,Kyle Pew,149.99,11.99,"4.6(83,428 ratings)",Office Productivity,Microsoft,Excel,"293,103",English,"Excel with this A-Z Microsoft Excel Course. Microsoft Excel 2010, 2013, 2016, Excel 2019 and Office 365",10/2019,12/29/19
Microsoft Excel - Data Analysis with Excel Pivot Tables,www.udemy.com/course/data-analysis-with-excel-pivot-tables/,Maven Analytics,174.99,11.99,"4.6(11,805 ratings)",Office Productivity,Microsoft,Excel,"64,397",English,Master Excel Pivot Tables & data analysis with real-world cases from a best-selling Excel instructor (Excel 2010-2019),11/2019,12/29/19
Beginner to Pro in Excel: Financial Modeling and Valuation,www.udemy.com/course/beginner-to-pro-in-excel-financial-modeling-and-valuation/,365 Careers,194.99,11.99,"4.5(17,358 ratings)",Business,Finance,Financial Modeling,"92,279",English,Financial Modeling in Excel that would allow you to walk into a job and be a rockstar from day one!,10/2019,12/29/19
"Microsoft Excel - Data Visualization, Excel Charts & Graphs",www.udemy.com/course/advanced-excel-charts-graphs/,Maven Analytics,174.99,11.99,"4.5(4,854 ratings)",Office Productivity,Microsoft,Excel,"30,931",English,Master 20+ Excel charts & graphs and build custom visuals with a best-selling Excel instructor (Excel 2016 - Excel 2019),11/2019,12/29/19
"Excel Essentials: The Complete Excel Series - Level 1, 2 & 3",www.udemy.com/course/excel-essentials-the-complete-series-levels-1-2-3/,Alan Jarvis,199.99,11.99,"4.5(11,260 ratings)",Office Productivity,Microsoft,Excel,"50,870",English,"Excel: The WHOLE Excel Mastery Series In One! From Excel Novice To VBA Programmer - Excel 2013, Excel 2016, Excel 2019",12/2019,12/29/19
Excel Essentials for the Real World (Complete Excel Course),www.udemy.com/course/microsoft-excel-essentials/,Leila Gharani,174.99,11.99,4.7(652 ratings),Office Productivity,Microsoft,Excel,"3,780",English,"Microsoft Excel Beginner to Professional. Includes Pivot Tables, Power Query, Formulas... (Excel 2019, Excel 2016, O365)",11/2019,12/29/19
The Ultimate Excel Programmer Course,www.udemy.com/course/ultimate-excel-programmer/,Daniel Strong,199.99,11.99,"4.5(10,976 ratings)",Development,Programming Languages,Excel,"90,728",English,"Learn Excel VBA from Scratch with Dan Strong, Bestselling Excel Expert with Over 180K Students Worldwide!",4/2019,12/29/19
Microsoft Excel for Project Management  - Earn 5 PDUs,www.udemy.com/course/microsoft-excel-for-project-management/,Joseph Phillips,49.99,11.99,"4.3(2,784 ratings)",Business,Project Management,Excel,"14,636",English,"Mastering Microsoft Excel for Project Management: Controlling, Tracking, and Reporting",3/2016,12/29/19
Excel PRO TIPS: 75+ Tips to go from Excel Beginner to Pro,www.udemy.com/course/microsoft-excel-pro-tips-for-power-users/,Maven Analytics,174.99,11.99,4.6(696 ratings),Office Productivity,Microsoft,Excel,"4,374",English,"Excel tips & hands-on demos to become an Excel POWER USER. Learn Excel formulas, pivot tables, charts, analytics & more!",10/2019,12/29/19
Microsoft Excel - From Beginner to Expert in 6 Hours,www.udemy.com/course/thebestexcel/,Todd McLeod,24.99,11.99,"4.4(11,798 ratings)",Office Productivity,Microsoft,Excel,"92,382",English,This Microsoft Excel class will make you a master of Microsoft Excel. The training uses Excel 2013 for Windows.,12/2015,12/29/19
Data Analysis Essentials Using Excel,www.udemy.com/course/business-data-analysis-excel/,Symon He,194.99,11.99,"4.5(2,057 ratings)",Business,Data & Analytics,Data Analysis,"33,222",English,Learn to apply the important concepts and techniques of data analysis using Excel.,12/2019,12/29/19
Excel Crash Course: Master Excel for Financial Analysis,www.udemy.com/course/excel-crash-course-master-excel-for-financial-analysis/,Tim Vipond,44.99,11.99,"4.5(2,491 ratings)",Business,Finance,Excel,"16,327",English,"Beginner to Advanced: Learn Excel Shortcuts, Formulas & Functions for Financial Modeling & Corporate Finance",11/2016,12/29/19
Excel to Access: Intro to Microsoft Access for Excel Users,www.udemy.com/course/import-excel-into-access/,Bruce Myron,199.99,11.99,"4.6(2,556 ratings)",Office Productivity,Microsoft,Microsoft Access,"12,749",English,"Learn Access quickly and understand how it works with Excel. Master the basics of tables, queries, forms and reports.",12/2019,12/29/19
Master Google Sheets (and see why it's better than Excel),www.udemy.com/course/google-spreadsheet-tutorial/,Justin Mares,174.99,11.99,"4.3(1,953 ratings)",Office Productivity,Google,Excel,"11,656",English,Ditch Excel and Learn Skills to Become a Google Spreadsheet Power User!,11/2015,12/29/19
Statistics for Data Analysis Using Excel 2016,www.udemy.com/course/statistics-using-excel/,Sandeep Kumar ­,134.99,11.99,4.5(899 ratings),Development,Data Science,Data Analysis,"6,296",English,Plain & Simple Lessons on Descriptive & Inferential Statistics Theory With Excel Examples for Business & Six Sigma,7/2019,12/29/19
Master Microsoft Excel - Excel from Beginner to Advanced,www.udemy.com/course/microsoft-excel-2016-excel-from-beginner-to-advanced/,Kirt Kershaw,149.99,11.99,4.5(278 ratings),Office Productivity,Microsoft,Excel,"1,346",English,"Become an Excel Expert in this Microsoft Excel A-Z Course (Microsoft Excel 2010, 2013, 2016, 2019 and 365).",10/2019,12/29/19
Excel 2016 - The Complete Excel Mastery Course for Beginners,www.udemy.com/course/how-to-use-microsoft-excel-beginning-to-advanced-tutorials/,Steve McDonald,99.99,16.79,"4.6(3,478 ratings)",Office Productivity,Microsoft,Excel,"24,507",English,"Learn Excel Fast. Master Excel formulas, functions, pivot charts & Excel shortcuts. Also for Excel 2013, 2016, 2019, 365",10/2019,12/29/19
Microsoft Excel - Excel with The Ultimate Excel Course,www.udemy.com/course/excel-with-the-ultimate-microsoft-excel-course/,Steve McDonald,189.99,16.79,"4.5(1,073 ratings)",Office Productivity,Microsoft,Excel,"6,813",English,"Go from Excel Beginner to Excel Expert in 10 Hours - Using Microsoft Excel 2010, Excel 2013, Excel 2016, Excel 2019",10/2019,12/29/19
Financial Budgeting and Forecasting In Excel Complete Course,www.udemy.com/course/financial-modeling-in-excel-for-startups/,"Chris Benjamin, MBA & CFO",199.99,11.39,3.9(233 ratings),Business,Finance,Financial Modeling,"2,393","English
 ",Template Included! Learn how to build a financial model using Microsoft Excel. Become a financial model expert 2019,10/2019,12/29/19
77-727 Microsoft Excel Certification - MOS Excel Core Exam,www.udemy.com/course/microsoft-office-specialist-excel-core-exam-77-727/,Dave Murphy,129.99,14.39,4.3(410 ratings),Office Productivity,Microsoft,Microsoft Certification,"1,603",English,MOS Core Excel - 77-727 : Complete Techniques for Exam Success,12/2019,12/29/19
The Microsoft Excel Course: Advanced Excel Training,www.udemy.com/course/the-power-modeling-bootcamp-advanced-excel-in-10-days/,365 Careers,199.99,13.79,4.4(794 ratings),Office Productivity,Microsoft,Excel,"5,305",English,"Excel: Advanced Excel Formatting, Excel Functions, Excel Modeling in Practice: Hands-on!",11/2019,12/29/19
Microsoft Excel 2016 Master Class: Beginner to Advanced,www.udemy.com/course/excel-2016-tutorial/,Bruce Myron,199.99,14.39,"4.7(1,332 ratings)",Office Productivity,Microsoft,Excel,"20,996",English,Quickly learn how use Excel 2016 the right way and make your life easier and more productive in our complete course!,10/2019,12/29/19
Access to Excel- Instant Excel Reports & Excel Pivot Tables,www.udemy.com/course/export-access-to-excel/,Bruce Myron,199.99,11.99,5.0(302 ratings),Office Productivity,Microsoft,Excel,"3,534",English,Learn to export perfectly formatted reports from Access to Excel without programming! Finish course in just 2 HOURS!,12/2019,12/29/19
Microsoft Excel – Complete Excel Guide (Excel 2007 – 2019),www.udemy.com/course/excel-masterclass-all-in-one-bundle-tips-tricks/,Yoda Learning,149.99,11.39,4.5(169 ratings),Office Productivity,Microsoft,Excel,"1,052",English,Masterclass Excel Course-Advanced Excel + Advanced Charts + Excel VBA Macros + Excel Dashboard (Excel 2007 - Excel 2019),11/2019,12/29/19
77-728 Complete Techniques for the MOS Excel Expert Exam,www.udemy.com/course/microsoft-excel-certification-mos-excel-expert-exam-77-728/,Dave Murphy,179.99,16.19,4.5(249 ratings),IT & Software,IT Certification,Excel,"1,241",English,"77-728 Microsoft Certified Excel Expert - includes lectures, test exercises and video solutions.",10/2019,12/29/19
Business Data Analysis with Microsoft Excel and Power BI,www.udemy.com/course/business-data-analysis-with-microsoft-excel/,Michael Olafusi,49.99,13.79,"4.3(1,701 ratings)",Office Productivity,Microsoft,Excel,"19,158",English,An in-depth training on Excel and Power BI for busy professionals who use Excel a lot at work.,5/2019,12/29/19
Essential Excel for Business Analysts and Consultants,www.udemy.com/course/essential-excel-for-business-analysts-and-consultants/,Asen Gyczew,89.99,11.39,4.4(418 ratings),Business,Data & Analytics,Excel,"3,627",English,"Master the formulas and tricks that will save you time and make you as efficent as consultants in McKinsey, BCG, Bain",11/2019,12/29/19
PowerPoint & Excel Fusion (+250 PowerPoint Slides),www.udemy.com/course/powerpoint-excel-fusion-exec-strategies-250-slide-deck/,Dragos Stefanescu,94.99,11.39,4.3(568 ratings),Office Productivity,Microsoft,Excel,"6,873",English,PowerPoint Design & Excel Charts Fundamentals To Create Stunning PowerPoint Presentations That Are Easily Updatable,1/2016,12/29/19
Become an Excel Power User in 2.5 Hours,www.udemy.com/course/excel-power-user/,Eric Andrews,99.99,13.79,4.5(872 ratings),Business,Data & Analytics,Excel,"2,341",English,Exponentially improve modeling speed and efficiency by mastering Excel's most powerful features.,2/2018,12/29/19
Create Your Own Automated Stock Trading Robot In EXCEL!,www.udemy.com/course/automated-trading-excel/,Peter Titus,149.99,11.99,4.3(225 ratings),Business,Finance,Stock Trading,"1,640",English,Learn how to use Visual Basic in Excel to automate your trading!,10/2019,12/29/19
Microsoft Excel 2016 Beginners & Intermediate Excel Training,www.udemy.com/course/microsoft-excel-2016-beginners-intermediate-excel-training/,365 Careers,149.99,14.39,"4.5(2,239 ratings)",Office Productivity,Microsoft,Excel,"14,752",English,"Excel 2016 for the office: Excel Formatting, Excel functions, Excel charts, Excel pivot tables made easy for you",10/2019,12/29/19
"Microsoft Excel Beginners to Advanced, Data Analysis and VBA",www.udemy.com/course/mastering-ms-excel-2016/,Analytics Leap,79.99,13.79,4.2(473 ratings),Business,Data & Analytics,Excel,"7,699",English,"Master MS Excel - Excel Basics, Pivots, Excel Charts, Functions, VBA and Data Analysis - all in this one complete course",12/2018,12/29/19
Beginners to Expert Excel and Excel VBA 37 Hours Mega Course,www.udemy.com/course/excel2016course/,Mach 42 Productions,179.99,11.99,4.4(945 ratings),Office Productivity,Microsoft,Excel,"13,923",English,"Learn Excel formulas, Pivot Tables, Excel VBA macros, charts and the basics with our Microsoft Excel 37+ hours tutorial",12/2019,12/29/19
Become a Microsoft Excel Wizard in 1 Hour,www.udemy.com/course/microsoft-excel-in-just-1-hour/,Cody Baldwin,49.99,11.99,"4.6(1,302 ratings)",Office Productivity,Microsoft,Excel,"11,067",English,"This tutorial can be used with Excel 2010, Excel 2013, and Excel 2016",10/2015,12/29/19
"Excel Shortcuts, Excel Tips, Excel Tricks - Excel Skills!",www.udemy.com/course/dontgetmadgetskills-excel-shortcuts/,Billy Wigley,64.99,11.99,"4.4(1,228 ratings)",Office Productivity,Microsoft,Excel,"6,983",English,"Use simple Excel shortcuts to Excel at work, impress your boss, and Excel your income. Macros, Formulas, PivotTable Tips",4/2017,12/29/19
Microsoft Excel - Excel from Beginner to Advanced & VBA,www.udemy.com/course/microsoft-excel-learn-excel-from-beginner-to-advanced/,Brian Wells,194.99,11.99,4.2(218 ratings),Office Productivity,Microsoft,Excel,"2,936",English,"Master Excel with this A-Z Microsoft Excel Course (Microsoft Excel 2013, Excel 2016, and Excel 2019)",9/2019,12/29/19
Excel for Data Analysts,www.udemy.com/course/the-data-analyst-skills-training-course-dast-with-excel/,Ashish Agarwal,74.99,11.99,4.2(255 ratings),Business,Data & Analytics,Data Analysis,"1,547",English,"Learn the complete Excel functions to undertake data analysis, data manipulation, visualization and much more in Excel.",11/2019,12/29/19
Microsoft Excel for Construction Management,www.udemy.com/course/microsoft-excel-for-construction-management/,James Gedney-Higham,149.99,11.99,4.5(30 ratings),IT & Software,Other,Excel,"3,706",English,"Learn to use Excel like a construction professional, start at the basics all the way to advanced formulas and visuals.",12/2019,12/29/19
"Excel To EXE, Make Secure Windows Applications From Excel",www.udemy.com/course/excel-to-exe-make-secure-windows-applications-from-excel/,Daniel Strong,199.99,11.99,4.2(52 ratings),Development,Programming Languages,Excel,"5,429",English,"Go Beyond Excel's Built-In Security Tools, Boost Features, Lock Down & Create Windows Applications (EXE) with XLSPadlock",7/2019,12/29/19
Complete Excel 2016 - Microsoft Excel Beginner to Advanced,www.udemy.com/course/microsoft-excel-2016-complete-beginner-to-advanced-excel-course/,Steve McDonald,124.99,11.99,4.5(939 ratings),Office Productivity,Microsoft,Excel,"27,918",English,"Master Microsoft Excel quickly & easily. Microsoft Excel beginner to Excel pro - Excel 2010, Excel 2013, Excel 2016, 365",10/2019,12/29/19
Excel Master Class - Pivot Tables and Pivot Charts,www.udemy.com/course/excel-master-class-pivot-tables-and-pivot-charts/,Ian Littlejohn,99.99,11.99,4.7(63 ratings),Office Productivity,Microsoft,Excel,345,English,Learn to analyze and summarize your data in seconds. Pivot Tables are the most powerful feature in Microsoft Excel,9/2019,12/29/19
Excel Master Class-Power Query-Consume and Transform Data,www.udemy.com/course/excel-master-class-power-query-consume-and-transform-data/,Ian Littlejohn,99.99,11.99,4.4(98 ratings),Office Productivity,Microsoft,Power Query,409,English,Learn to easily transform and prepare data for Microsoft Excel using Power Query,9/2019,12/29/19
Basic Excel for Basic Bookkeeping and Accounting,www.udemy.com/course/basic-excel-for-basic-bookkeeping/,Paula Guilfoyle,94.99,11.99,4.4(449 ratings),Business,Finance,Excel,"8,391",English,"Learn the basics of Excel, the very basics of bookkeeping, and how you can do simple and basic bookkeeping in Excel.",11/2017,12/29/19
"Excel Data Analysis with Excel Pivot Tables, Excel Dashboard",www.udemy.com/course/learn-excel-pivot-table-and-pivot-charts-like-a-pro/,Skills On Demand,199.99,11.99,4.2(116 ratings),Office Productivity,Microsoft,Data Analysis,"4,858",English,"Learn Excel Data Analysis & Excel Data Visualization with Excel Pivot Tables, Formulas, Pivot Charts & Excel Dashboards",1/2019,12/29/19
MOS Excel Expert 2016 Microsoft Certification Exam 77-728,www.udemy.com/course/mos-excel-expert-2016-microsoft-certification-exam-77-728/,"TEST4U Testing, Training, Evaluation Platform",39.99,11.99,4.4(36 ratings),Office Productivity,Microsoft,Microsoft Certification,399,English,"40 Lectures, 10 Projects, 52 Assignments with video solutions, 320 Assignments with instant assessment using TEST4U",6/2019,12/29/19
Visually Stunning Microsoft Excel Dynamic Dashboard Course,www.udemy.com/course/visually-stunning-microsoft-excel-dynamic-dashboard-course/,The Excel Gurus,129.99,11.99,4.6(168 ratings),Office Productivity,Microsoft,Excel,"2,232",English,"Become an Excel Dashboard Expert : 11 Basic, 3 Intermediate and 4 Advanced Level Dynamic Dashboards without any VBA code",1/2019,12/29/19
Financial Accounting & Excel–Comprehensive Accounting Course,www.udemy.com/course/financial-accounting-excelcomprehensive-accounting-course/,Robert (Bob) Steele,99.99,11.99,4.0(133 ratings),Business,Finance,Financial Accounting,"2,298",English,Comprehensive accounting course to learn the accounting cycle in a practical way and pick up critical Excel fundamentals,6/2019,12/29/19
Microsoft Excel 2013  Advanced. Online Excel Training Course,www.udemy.com/course/advanced-microsoft-excel-2013-online-excel-course/,Infinite Skills,49.99,11.99,"4.6(3,021 ratings)",Office Productivity,Microsoft,Excel,"42,876",English,Master Advanced Excel 2013 Features. Become A Expert And Learn To Use Excel Like A Pro With This Advanced Excel Training,1/2017,12/29/19
Excel Master Class-Power Pivot - Data Model and DAX Formulas,www.udemy.com/course/excel-master-class-power-pivot-data-model-and-dax-formulas/,Ian Littlejohn,99.99,11.39,4.8(74 ratings),Office Productivity,Microsoft,Data Analysis,450,English,"Learn to create data models, relationships and work with over a million rows in Microsoft Excel",9/2019,12/29/19
"Microsoft Excel, PowerPoint and Word 2016 for Beginners",www.udemy.com/course/microsoft-excel-powerpoint-and-word-2016-course/,Simon Sez IT,199.99,13.79,4.2(448 ratings),Office Productivity,Microsoft,Excel,"5,540",English,"The Most Convenient Way to Boost Your Confidence And Learn MS Office 2016 Inside And OutâQuickly, No Travel or Classes.",8/2019,12/29/19
Microsoft Excel Engineering (Part 1),www.udemy.com/course/microsoft-excel-engineering-part-1/,Manish Narayan,99.99,13.79,4.6(121 ratings),Office Productivity,Microsoft,Excel,540,English,Spreadsheet Engineering,2/2018,12/29/19
Microsoft Excel 2016 Mac 1: Beginner-Specialist Certificate,www.udemy.com/course/microsoft-excel-for-mac-beginner-to-specialist-certificate/,Phillip Burton,124.99,11.39,4.6(206 ratings),Office Productivity,Microsoft,Excel,962,English,Get certified! Levels 1-5 for Microsoft Excel for Mac 2016. Covers Excel exam 77-727,6/2019,12/29/19
Excel in Microsoft Excel 1: beginner to Excel intermediate,www.udemy.com/course/microsoft-excel-go-from-beginner-to-specialist-certificate/,Phillip Burton,124.99,11.39,4.2(142 ratings),Office Productivity,Microsoft,Excel,666,English,"Get certified! Levels 1-5 for Microsoft Excel 2007, Excel 2010, Excel 2013 and Excel 2016. Covers 77-727 and 77-420.",3/2019,12/29/19
"Microsoft Office: Word, Excel and Access Productivity Bundle",www.udemy.com/course/microsoft-office-word-excel-access/,IsáBel .,199.99,11.39,4.6(192 ratings),Office Productivity,Microsoft,Microsoft Word,"6,096",English,1 Billion+ Use Office Apps as Their Primary Productivity Tool. Get the Tips in 200+ Lectures to Help Office Work for You,10/2019,12/29/19
