Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Complete Blender Creator: Learn 3D Modelling for Beginners,www.udemy.com/course/blendertutorial/,Michael Bridges,194.99,13.19,"4.6(32,535 ratings)",Design,3D & Animation,Blender,"174,297",English,"Use Blender to create beautiful 3D models for video games, 3D printing, house design etc. No prior knowledge required.",12/2019,12/27/19
Creating 3D environments in Blender,www.udemy.com/course/blender-environments/,Rob Tuytel,124.99,11.39,"4.5(4,659 ratings)",Design,3D & Animation,Blender,"44,979",English,"This course helps you creating wonderful environment scenes, organizing your workflow, and find the right inspiration.",6/2018,12/27/19
Learn Blender 2.8,www.udemy.com/course/learn-blender-28/,Gustavo Rosa,99.99,11.39,4.6(245 ratings),Design,3D & Animation,Blender,"1,453",English,Master the Fundamental Principles of Blender 2.8,10/2019,12/27/19
Blender 2.8 Game Character Creation,www.udemy.com/course/blender-28-game-character-creation/,Darrin Lile,19.99,11.99,4.7(585 ratings),Design,Game Design,Blender,"3,519",English,Learn to Create Game Characters with Blender 2.8 and Unity,4/2019,12/27/19
Learn 3D Animation - The Ultimate NEW BLENDER 2.8 Course A-Z,www.udemy.com/course/ultimateblendercourse/,Alex Cordebard,199.99,11.99,4.7(652 ratings),Design,3D & Animation,3D Animation,"3,930",English,A-Z Guide to Learning 3D Animation in the NEW Blender 2.8!,5/2019,12/27/19
"Become a Material Guru in Blender 2.8x, Cycles",www.udemy.com/course/become-a-material-guru-in-blender-cycles/,Joakim Tornhill,0.0,49.99,4.6(140 ratings),Design,3D & Animation,Blender,943,English,"How to create, use and handle all kind of textures and materials in Blender 2.8x",12/2019,12/27/19
Blender 2.8 Character Creation,www.udemy.com/course/blender-2_8-character-creation/,Darrin Lile,19.99,11.99,4.8(539 ratings),Design,3D & Animation,"Blender
 ","3,132",English,Learn to use Blender 2.8 to create your own 3D characters,3/2019,12/27/19
Blender Environment Artist: Create 3D Worlds From Scratch,www.udemy.com/course/blenderenvironment/,Ben Tristem,94.99,11.99,4.5(888 ratings),Design,3D & Animation,Blender,"16,037",English,"Learn Blender basics, composition, texturing, lighting and much more using the new Blender 2.8!",10/2019,12/27/19
Blender Character Modeling For Beginners HD,www.udemy.com/course/blender-character-modeling-for-beginners-hd/,Riven Phoenix,44.99,11.99,"4.8(1,059 ratings)",Design,3D & Animation,Blender,"5,427",English,Learn to Model a 3D Character In Blender,2/2018,12/27/19
Learn 3D Animation - The Ultimate Blender Guide,www.udemy.com/course/blendercourse/,Alex Cordebard,194.99,11.99,"4.5(1,617 ratings)",Design,3D & Animation,3D Animation,"14,781",English,A-Z Guide to Learning 3D Animation and Modeling With Blender to Set You on Your Way to Creating Awesome 3D Artwork,5/2018,12/27/19
Blender Character Creator: Rigging Humanoid 3D Characters,www.udemy.com/course/blendercharacters/,Ben Tristem,94.99,11.39,4.5(814 ratings),Development,Game Development,3D Animation,"8,946",English,"Learn Blender basics, 3D rigging and exporting to game engines such as Unity.",7/2019,12/27/19
The Ultimate Blender Low Poly Guide,www.udemy.com/course/blenderlowpoly/,Alex Cordebard,199.99,11.39,4.6(154 ratings),Design,3D & Animation,Blender,"1,235",English,Create Some Awesome Low Poly Scenes!,6/2019,12/27/19
Blender 2.8 UV Mapping,www.udemy.com/course/blender-28-uv-mapping/,Darrin Lile,19.99,11.39,4.8(141 ratings),Design,3D & Animation,Blender,948,English,Learn to UV Map your 3D models in Blender 2.8,6/2019,12/27/19
Blender 2.8 Game Vehicle Creation,www.udemy.com/course/blender-28-game-vehicle-creation/,Darrin Lile,19.99,11.39,4.8(25 ratings),Design,Game Design,Blender,407,English,"Learn to create a game vehicle in Blender 2.8, Substance Painter, and Unity.",12/2019,12/27/19
Build a Battle Royale and an RPG in Unity and Blender!,www.udemy.com/course/build-a-battle-royale-and-an-rpg-in-unity-and-blender/,Mammoth Interactive,199.99,11.39,4.5(114 ratings),Development,Game Development,3D Game Development,"1,387",English,Create two awesome Games with Blender and UnityÂ®,6/2019,12/27/19
Blender 2.8 Architectural Course -Beginner to Intermediate,www.udemy.com/course/blender-2_8-architectural-course-beginner-to-intermediate/,Thomas McDonald,199.99,11.39,4.4(120 ratings),Design,Architectural Design,Blender,945,English,Design & Create In Blender 2.8 - 3D Graphics - Full Project,9/2019,12/27/19
Blender Character Rigging For Beginners HD,www.udemy.com/course/blender-character-rigging-for-beginners-hd/,Riven Phoenix,44.99,11.39,4.7(250 ratings),Design,3D & Animation,Blender,"2,827",English,Learn to Rig a 3D Human Character In Blender,6/2018,12/27/19
Game Asset Bootcamp - Blender 2.8  - Unreal Engine - Unity,www.udemy.com/course/game-asset-bootcamp-blender-28-unreal-engine-unity/,Thomas McDonald,199.99,11.39,4.6(33 ratings),Design,Game Design,Blender,624,English,"Create Assets, Textures & Animation in Blender For Unreal & Unity",12/2019,12/27/19
Create & Design a Modern 3D House in Blender 2.80,www.udemy.com/course/blendermadeeasy-modernhouse/,Stephen Pearson,49.99,11.39,4.4(411 ratings),Design,Architectural Design,Blender,"2,713",English,Learn how to model a 3D photo realistic architectural render using Blender!,12/2019,12/27/19
Learn Blender 3D Modeling for Unity Video Game Development,www.udemy.com/course/learn-blender-3d-modeling-for-unity-video-game-development/,Billy McDaniel,44.99,11.39,"4.5(1,175 ratings)",Design,Game Design,Blender,"8,413",English,"Learn to Create or Edit Props, Design Levels, Apply Material and Simple Animations using Blender 3D for Unity Developers",10/2019,12/27/19
