Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Learn DevOps: The Complete Kubernetes Course,www.udemy.com/course/learn-devops-the-complete-kubernetes-course/,Edward Viaene,39.99,11.39,"4.4(8,926 ratings)",IT & Software,Other,DevOps,"54,302",English,"Kubernetes will run and manage your containerized applications. Learn how to build, deploy, use, and maintain Kubernetes",11/2019,12/28/19
Learn DevOps: Infrastructure Automation With Terraform,www.udemy.com/course/learn-devops-infrastructure-automation-with-terraform/,Edward Viaene,39.99,11.39,"4.4(5,179 ratings)",Development,Development Tools,DevOps,"29,036",English,"Learn how to automate your infrastructure with terraform. Covers Terraform with AWS, Packer, Docker, ECS, EKS, Jenkins",10/2019,12/28/19
DevOps Project: CI/CD with Jenkins Ansible Docker Kubernetes,www.udemy.com/course/valaxy-devops/,AR Shankar,74.99,11.39,4.5(794 ratings),IT & Software,Other,DevOps,"5,718",English,"100% Hands-on labs on how to create DevOps CI/CD pipelines using Git, Jenkins, Ansible, Docker and Kubernetes on AWS",10/2019,12/28/19
Master in DevOps : Docker Kubernetes Jenkins for DevOps,www.udemy.com/course/devops-training/,LevelUp360° Degree,199.99,11.39,"4.2(1,972 ratings)",Development,Development Tools,DevOps,"11,038",English,"DevOps Specialization for Absolute Beginners with Jenkins, Docker, Kubernetes, Code Pipeline with Hands On Exercises",12/2019,12/28/19
Learn DevOps: CI/CD with Jenkins using Pipelines and Docker,www.udemy.com/course/learn-devops-ci-cd-with-jenkins-using-pipelines-and-docker/,Edward Viaene,24.99,11.39,"4.3(2,989 ratings)",Development,Development Tools,DevOps,"18,750",English,"Use Jenkins the DevOps way. Automate your Jenkins jobs by using Jenkins Pipelines, Docker, and the Jenkins Job DSL",10/2018,12/28/19
Learn DevOps: Advanced Kubernetes Usage,www.udemy.com/course/learn-devops-advanced-kubernetes-usage/,Edward Viaene,39.99,11.39,4.3(823 ratings),Development,Development Tools,Kubernetes,"13,242",English,"Covering Authentication, Authorization, Logging, Helm, Deploying with Spinnaker, Prometheus, Scheduling and more",8/2018,12/28/19
Azure DevOps Boards for Project Managers/Analyst/Developers,www.udemy.com/course/azure-devops-for-project-managers-analyst/,Patrick Videos,19.99,11.39,4.4(732 ratings),IT & Software,Other,DevOps,"2,343",English,Microsoft Project Management tool Azure DevOps Boards. TFS / VSTS is now Azure DevOps.,7/2019,12/28/19
Docker Crash Course for busy DevOps and Developers,www.udemy.com/course/docker-tutorial-for-devops-run-docker-containers/,Tao W.,124.99,11.39,"4.4(8,260 ratings)",Development,Web Development,DevOps,"40,169",English,Learn how to develop and deploy web applications with Docker technologies. Take your DevOps skills to the next level.,5/2018,12/28/19
Ultimate Devops Bootcamp by School of Devops®,www.udemy.com/course/ultimate-devops-bootcamp-by-school-of-devops/,Gourav Shah,199.99,11.39,4.2(179 ratings),IT & Software,Other,DevOps,"1,486",English,"Docker, Kubernetes, Ansible, Jenkins, Git, Continuous Integration, IaaC, Cloud, AWS, Vagrant, Monitoring, Prometheus,",2/2019,12/28/19
"DevOps with GIT(Flow) Jenkins, Artifactory, Sonar, ELK, JIRA",www.udemy.com/course/devops-with-git-jenkins-artifactory-and-elk-stack/,Nand V,79.99,20.00,4.4(259 ratings),IT & Software,Other,DevOps,"1,879",English,Complete Hands-On DevOps course that will demonstrate efficient use of DevOps Tool Chain,1/2019,12/28/19
"DevOps: CI/CD with Jenkins pipelines, Maven, Gradle",www.udemy.com/course/devops-and-continuous-integration-with-jenkins-pipelines/,TetraNoodle Team,194.99,11.39,"4.2(2,249 ratings)",Development,Development Tools,Continuous Integration,"10,732",English,"Build continuous integration, continuous delivery and DevOps pipelines with Java, Gradle, Maven, Artifactory & Sqitch.",2/2019,12/28/19
Devops: Jenkins Pipeline As Code: All you need to know A - Z,www.udemy.com/course/jenkins-pipeline-as-code-all-you-need-to-know-from-a-z/,Accelerated Skillup .,194.99,11.39,4.2(182 ratings),Development,Software Engineering,DevOps,"2,180",English,Accelerate your learning with easy to understand examples and real time demonstrations of Jenkins Pipeline Scripts.,2/2019,12/28/19
Learn Devops: Continuously Deliver Better Software,www.udemy.com/course/learn-devops-continuously-deliver-better-software/,Edward Viaene,39.99,11.39,"4.2(2,626 ratings)",Development,Development Tools,DevOps,"14,349",English,"Excel in delivering and deploying software using Git, Vagrant, Chef, Ansible, Jenkins, Docker, and Kubernetes",8/2018,12/28/19
Spring Framework DevOps on AWS,www.udemy.com/course/spring-core-devops-on-aws/,John Thompson,99.99,11.39,4.4(557 ratings),Development,Web Development,Spring Framework,"6,550",English,Deploy Spring Boot Applications to the Cloud on AWS,11/2019,12/28/19
DevSecOps : Master Securing CI/CD Pipeline within a week,www.udemy.com/course/devsecops/,Amrit Choudhary,69.99,11.39,3.6(35 ratings),IT & Software,Other,DevOps,284,English,Security DevOps (DevOps | Application | Build & Release | Developer | Infrastructure |InfoSec | pentest) + Security,11/2019,12/28/19
Ansible Essentials with Hands-on Labs,www.udemy.com/course/ansible-essentials/,Ugur Oktay,199.99,11.39,4.7(30 ratings),IT & Software,Other,Ansible,"1,912",English,Learn Ansible for DevOps & Automation. Start from the basics and go all the way to creating your own playbooks & roles!,12/2019,12/28/19
