Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Complete Blender Creator: Learn 3D Modelling for Beginners,www.udemy.com/course/blendertutorial/,Michael Bridges,194.99,11.99,"4.6(32,535 ratings)",Design,3D & Animation,Blender,"174,471",English,"Use Blender to create beautiful 3D models for video games, 3D printing, house design etc. No prior knowledge required.",12/2019,12/30/19
Creating 3D environments in Blender,www.udemy.com/course/blender-environments/,Rob Tuytel,124.99,11.99,"4.5(4,659 ratings)",Design,3D & Animation,Blender,"45,070",English,"This course helps you creating wonderful environment scenes, organizing your workflow, and find the right inspiration.",12/2019,12/30/19
Blender 2.8 The complete guide from beginner to pro,www.udemy.com/course/blender-28-the-complete-guide-from-beginner-to-pro/,Julien Deville,184.99,11.99,4.5(724 ratings),Design,3D & Animation,3D Modeling,"4,248",English,over the new version of Blender in this complete training from beginner to advanced,6/2019,12/30/19
The Ultimate Blender 3D Modeling Guide,www.udemy.com/course/blender3dmodelingguide/,Alex Cordebard,199.99,11.99,4.4(235 ratings),Design,3D & Animation,3D Modeling,"1,697",English,Learn How to Model 3D Objects in Blender 2.8,1/2019,12/30/19
Blender 2.81 - Substance painter - Sci fi asset creation,www.udemy.com/course/blender-281-substance-painter-sci-fi-asset-creation/,Julien Deville,59.99,11.99,4.7(30 ratings),Design,3D & Animation,3D Modeling,380,English,Discover a complete workflow for creating Sci-fi assets for video games or animation.,11/2019,12/30/19
Learn Blender 3D Modeling for Unity Video Game Development,www.udemy.com/course/learn-blender-3d-modeling-for-unity-video-game-development/,Billy McDaniel,44.99,11.99,"4.5(1,175 ratings)",Design,Game Design,Blender,"8,421",English,"Learn to Create or Edit Props, Design Levels, Apply Material and Simple Animations using Blender 3D for Unity Developers",10/2019,12/30/19
3D Modeling Piped Systems in AutoCAD,www.udemy.com/course/autocad3d/,Paul Lynn,99.99,11.99,4.7(476 ratings),Design,3D & Animation,3D Modeling,"2,564",English,"From absolute ZERO all the way to creating sophisticated, 3D models and professional drawing packages in AutoCAD",12/2019,12/30/19
3D Modeling in Blender 2.8 for Unity Video Game Developers,www.udemy.com/course/3d-modeling-in-blender-2-8-for-unity-video-game-developers/,Billy McDaniel,44.99,11.99,4.7(116 ratings),Development,Programming Languages,3D Modeling,688,English,Indie Video Game Developers Learn How to Design Low-Poly 3D Props for Prototyping Games with Blender 2.8 & Unity 2018.2,10/2019,12/30/19
Blender 2.8 - Modeling and texturing assets for videogames,www.udemy.com/course/next-gene-assets-for-videogames/,Jose Moreno,34.99,11.99,4.4(139 ratings),Design,3D & Animation,3D Modeling,714,English,Learn the complete workflow of the models for videogames and create Â¡five assets! using Blender and Substance Painter,12/2019,12/30/19
Blender 2.8: Ultimate Low Poly Game Assets in Blender/Unity,www.udemy.com/course/lowpolyblender2-8/,Daniel Krafft,59.99,11.99,4.6(112 ratings),Design,3D & Animation,3D Modeling,"4,136",English,Learn Blender for game assets! The Blender/Unity workflow is perfect for this; Blender is free and growing as a program.,12/2019,12/30/19
Siemens NX Unigraphics (UG) Fundamental 3D Modelling Course,www.udemy.com/course/siemens-nx-unigraphics-ug-basic-to-advance-3d-modelling/,Veer Tutorial,49.99,11.99,4.0(255 ratings),Design,Graphic Design,3D Modeling,"1,187",English,"Learn Unigraphics From Scratch including part design, drawing,assembly, surface modeling",6/2019,12/30/19
Create a Character in Blender3D - Vol.1 Modeling,www.udemy.com/course/create-a-character-volume1/,Lee Salvemini,54.99,11.99,4.4(423 ratings),Design,Design Tools,Blender,"4,298",English,Peek over the shoulder of Blender Certified Trainer Lee Salvemini as he models a Ninja character!,5/2019,12/30/19
Rhino 3D V6 ( or V5 ) Level 2 Ship Surfacing,www.udemy.com/course/rhino-3d-v6-or-v5-level-2-ship-surfacing/,Alexandre Galin,199.99,11.99,4.8(8 ratings),Design,Design Tools,3D Modeling,94,English,Expanding on your Rhino 3D skills.,11/2019,12/30/19
Blender 2.8 Creating your First 3D Game Model,www.udemy.com/course/blender-2-8-creating-your-first-3d-game-model/,Neil Bettison,39.99,11.99,4.5(12 ratings),Design,3D & Animation,3D Modeling,"3,427",English,"Learn to model, UV-unwrap, texture & render a basic game-ready well in Blender 2.8",9/2019,12/30/19
Game Asset Crash Course - 3D Modeling in Blender and 3D-Coat,www.udemy.com/course/game-asset-crash-course-3d-modeling-in-blender-and-3d-coat/,Concept Courses ⁯⁯⁯⁯⁯,99.99,11.99,4.6(318 ratings),Design,3D & Animation,3D Modeling,"6,954",English,"Learn 3D modeling, texturing, and rendering with Blender and 3D-Coat by creating AAA ready game assets",4/2019,12/30/19
Create Professional 3D Models from Scratch in Maya,www.udemy.com/course/create-professional-3d-models-from-scratch-in-maya/,Alex Zaragoza,129.99,11.99,4.0(155 ratings),Design,3D & Animation,3D Modeling,"2,453",English,"Learn the skills to design, model and render 3D assets using Maya and Photoshop.",1/2018,12/30/19
Intermediate Game Asset Creation - 3D Modeling in Blender,www.udemy.com/course/intermediate-game-asset-creation-3d-modeling-in-blender/,Concept Courses ⁯⁯⁯⁯⁯,99.99,11.99,4.7(175 ratings),Design,3D & Animation,Blender,"4,502",English,"Learn intermediate 3D modeling, texturing, and rendering with Blender and 3D-Coat by creating AAA ready game assets",11/2017,12/30/19
BIM Dynamo Geometry Modeling 2018,www.udemy.com/course/dynamo-geometry/,Enrique Galicia,49.99,11.99,4.0(170 ratings),IT & Software,Other,3D Modeling,870,English,"Learn how to use Dynamo for Geometry Modeling with the 2018 tools, to expand the posibilities of Modeling in Revit",9/2017,12/30/19
Hard Surface 3D Modeling in Cinema 4D: Hyper Realistic Watch,www.udemy.com/course/hard-surface-3d-modeling-in-cinema-4d-hyper-realistic-watch-moylobito/,Moy Lobito,199.99,11.99,4.9(14 ratings),Design,3D & Animation,3D Modeling,926,English,"Cinema 4D Hyper Realistic Masterclass - Learn to Model, Texture and Render a Hyper Realistic 3D Rolex Watch in Cinema 4D",8/2019,12/30/19
Blender 3D Modeling & Animation : 20+ 3D Projects in Blender,www.udemy.com/course/blender-3d-modelling-for-unity-game-development/,Raja Biswas,194.99,11.99,4.9(125 ratings),Design,3D & Animation,Blender,888,English,"Learn Blender 3D Modeling Animation UV Mapping Texture Painting .Build Game Assets, Learn 3D Game development with Unity",12/2019,12/30/19
Video Game Weapon Course : Modeling / Substance Painter 2,www.udemy.com/course/video-game-weapon-course-modeling-substance-painter-2/,Bradley Wascher,19.99,11.99,4.8(322 ratings),Design,3D & Animation,3D Modeling,"1,261",English,"Learn how to model, unwrap, and texture weapons for games. Use Maya and Substance Painter 2 to create AAA quality models",6/2017,12/30/19
Cinema 4D - High quality furniture modeling,www.udemy.com/course/cinema-4d-high-quality-furniture-modeling/,Zelimir Prgic,99.99,11.99,4.5(100 ratings),Design,3D & Animation,3D Modeling,"1,493",English,Sofa and chair modeling in Cinema 4D to the highest standards with emphasis on details and proportions.,7/2017,12/30/19
Create Captain America's Motorcycle with Blender,www.udemy.com/course/create-captain-americas-motorcycle-with-blender/,Darrin Lile,19.99,11.99,4.7(184 ratings),Design,3D & Animation,3D Modeling,"1,052",English,"Learn hard surface modeling in Blender, how to manage a complex project, and how to light and render a scene.",3/2019,12/30/19
Weapon Modeling & Texturing For Game - Complete Pipeline,www.udemy.com/course/weapon-modeling-texturing-for-game-complete-pipeline/,Nalini Kanta Jena,99.99,11.99,4.8(61 ratings),Design,3D & Animation,3D Modeling,319,English,"Learn Modeling, Sculpting, Retopology, UV Unwrapping & Texturing for beginners in Maya, Zbrush & Substance Painter",6/2019,12/30/19
Drone 3D Modeling for Beginners - Low Cost Solutions,www.udemy.com/course/drone-3d-modeling-for-beginners-low-cost-solutions/,Richard L Charpentier,24.99,11.99,4.5(52 ratings),IT & Software,Other,3D Modeling,177,English,Learn to create your first Drone 3D Model without breaking the bank. Understand the basics of Drone 3D Models & Maps,11/2018,12/30/19
Blender for Unity Interior Only Modular Dungeon Level Design,www.udemy.com/course/blender-for-unity-interior-only-modular-dungeon-level-design/,Billy McDaniel,34.99,11.99,4.5(15 ratings),Design,Game Design,3D Modeling,218,English,Reusable grid-based dungeon modeling for modular level design. Learn Blender Editing for Unity 3D Video Game Developers,10/2019,12/30/19
Cinema 4D + Corona: Creating Photorealistic Interior,www.udemy.com/course/cinema4d-photorealistic-interior-with-corona-render/,Abdumumin Khafizov,49.99,11.99,4.5(22 ratings),Design,Interior Design,3D Modeling,164,English,"Step by step work methods of Modeling, Dynamics, Cloth Simulation, Texturing, lighting, Rendering Photorealistic Image.",11/2018,12/30/19
Maya 2019 Essential Training: 3D Modeling for Beginners,www.udemy.com/course/maya-2019-essential-training-3d-modeling-for-beginners/,Monica Academic Phoenix,34.99,11.99,4.8(33 ratings),Design,3D & Animation,3D Modeling,87,English,Learn the essential skills needed to understand how to use Maya 2019 to create amazing 3D models.,4/2019,12/30/19
3D Modeling for Video Games : Beginners Guide,www.udemy.com/course/3d-modeling-for-video-games-beginners-guide/,Bradley Wascher,19.99,11.99,4.6(28 ratings),Design,3D & Animation,3D Modeling,193,English,"How to make 3D models for games, film, and VFX inside of Maya!",3/2019,12/30/19
3D Modeling in Photoshop - An In Depth Tutorial,www.udemy.com/course/learning-3d-modeling-in-photoshop/,Infinite Skills,49.99,11.99,4.1(90 ratings),Design,Design Tools,Photoshop,"1,299",English,Take your Photoshop skills to the next level and learn how to create photo realistic 3D models in Adobe Photoshop,1/2017,12/30/19
3D Modeling in Blender: Create 3D game assets with Blender,www.udemy.com/course/-learn-3d-modeling-with-blender/,Peter Blender 3D Game Assets,19.99,11.99,3.8(145 ratings),Design,Design Tools,3D Modeling,"14,737",English,"Learn 3D modeling, texturing with Blender. Blender 3D modeling & texturing. Start 3D modeling in Blender. 3D game assets",4/2019,12/30/19
Blender 2.8 | Create Sniper Rifle Gun With Skin In Blender,www.udemy.com/course/awp-sniper-rifle-creation-and-skin-in-blender-blender-28/,Jai Bansal,199.99,11.99,4.4(16 ratings),Development,Programming Languages,3D Modeling,"1,295",English,"Learn Blender 3D modeling, Uv Unwrapping, Texturing And Shading In Blender 2.8 | Create Game Assets Scratch To Finish",11/2019,12/30/19
Learning SketchUp Pro 2019,www.udemy.com/course/learning-sketchup-pro-2019/,Rayti Paramo,19.99,11.39,3.8(7 ratings),Design,3D & Animation,3D Modeling,55,English,With layout and Style Builder,12/2019,12/30/19
Create an Apartment Scene in Blender and Unreal Engine,www.udemy.com/course/create-an-apartment-scene-in-blender-and-unreal-engine/,Josh Gambrell,149.99,11.39,4.0(128 ratings),Design,Game Design,Blender,"1,213",English,"Learn Unreal Engine, Blender, and Substance Painter 2 by creating a realistic apartment from scratch.",11/2017,12/30/19
Industrial Solid Edge Sketching Module: With Practice Sets!!,www.udemy.com/course/solidedge/,Akash Raj,199.99,18.99,4.6(55 ratings),Design,3D & Animation,3D Modeling,494,English,Industrial SolidEdge 2019 learning program:- Enroll and learn the full deep advanced version of the course from scratch,12/2018,12/30/19
Complete  Industry Oriented Program On Solid Works,www.udemy.com/course/solid-works-2017-industry-ready-program/,Ravi Shankar Reddy Thammaneni,189.99,11.39,4.2(33 ratings),Design,Design Tools,3D Modeling,140,English,"Complete Sketching, Part Design, Assembly and Detailing with Industry Standards",7/2019,12/30/19
Blender 2.8 For Beginners: Create a Low-Poly Factory,www.udemy.com/course/blender-28-for-beginners-create-a-low-poly-factory/,Josh Gambrell,94.99,11.39,4.8(39 ratings),Design,3D & Animation,3D Modeling,994,English,"Learn the ropes of Blender 2.8 by modeling a low-poly factory from scratch, and giving it a beautiful final render.",1/2019,12/30/19
Learn 3D Modelling & Rigging in Blender 2.8,www.udemy.com/course/learn-3d-modelling-rigging/,Thomas McDonald,19.99,11.39,4.2(18 ratings),Design,3D & Animation,Blender,"1,226",English,Excel at 3D modelling & Rigging in Blender 2.8,10/2019,12/30/19
Low-Poly Vehicle Design in Blender for Unity Game Developers,www.udemy.com/course/low-poly-vehicle-design-in-blender-for-unity-game-developers/,Billy McDaniel,44.99,11.39,4.5(48 ratings),Design,Game Design,Blender,466,English,Improvise and solve problems with low-poly vehicles designed in Blender 3D for Unity 5 video game development projects.,10/2019,12/30/19
3D Modeling from zero to Professional with 3D Max,www.udemy.com/course/3d-modeling-professional/,Alireza Etemadi | Marketing Strategy Expert |,164.99,11.39,4.3(64 ratings),Design,3D & Animation,3ds Max,485,English,Become a professional 3D modeler from scratch and start making high quality and realistic 3d models .,11/2018,12/30/19
The Unity 3D Probuilder Essentials Course,www.udemy.com/course/unity-probuilder/,Charles Elum,29.99,11.39,4.3(33 ratings),Design,Game Design,3D Modeling,164,English,"Learn Probuilder, Progrids and Polybrush! It is Easy and Fun!",12/2018,12/30/19
Learn UV Unwrapping with Blender for Unity 3D Game Design,www.udemy.com/course/learn-uv-unwrapping-with-blender-for-unity-3d-game-design/,Billy McDaniel,44.99,11.39,4.4(89 ratings),Development,Game Development,Blender,"1,041",English,Learn the art of UV Unwrapping for Texture Mapping your own video game models using Blender 3D for Unity Developers,10/2019,12/30/19
Creating character using 3ds max and Substance Painter,www.udemy.com/course/creating-character-using-3ds-max-and-substance-painter/,Ivan Panasenko,89.99,11.39,3.9(11 ratings), Design,3D & Animation,3D Modeling,168,English, Series of lectures how to create an awesome robot character in 3d max and texture it using Substance Painter,2/2019,12/30/19
A Beginner's Guide to Low Poly Models in Blender!,www.udemy.com/course/blenderbuildings/,Mammoth Interactive,99.99,11.39,4.5(10 ratings),Design,3D & Animation,3D Modeling,65,English,"Make Buildings Like a Log House, Eiffel Tower, and Castleâ. ""Excellent beginner course for low poly development.""",9/2017,12/30/19
The Complete Maya Course: How to Create The 3D Gun Model,www.udemy.com/course/modeling-the-weapon-for-film-production/,Animation Hacks,199.99,11.39,3.8(132 ratings),Design,3D & Animation,3D Modeling,"1,361",English,Master 3D Texturing & Modeling With Maya & Substance Painter. Learn With A Gun Model Example.,10/2018,12/30/19
Game Character Retopology in Topogun & Maya for Beginners,www.udemy.com/course/game-character-retopology-in-topogun-maya/,Nalini Kanta Jena,39.99,11.39,4.5(20 ratings),Design,Game Design,3D Modeling,314,English,Step By Step Guide to Retopology your Zbrush character sculpt In Topogun and Maya,1/2018,12/30/19
3D Modeling With Maya: How to Model 3D Weapons From Scratch!,www.udemy.com/course/game-weapon-modeling-fundamentals/,Animation Hacks,199.99,11.39,4.8(97 ratings),Design,Game Design,3D Modeling,"1,577",English,Master 3D Modeling With Maya: Learn How to Create Extremely High-Quality Weapon Models For Your Production.,10/2018,12/30/19
Advanced Maya Course: How to Make a 3D Weapon Model - Part 1,www.udemy.com/course/modeling-the-high-quality-melee-weapon-for-game-production/,Animation Hacks,199.99,11.39,4.3(80 ratings),Design,3D & Animation,3D Modeling,248,English,"Learn advanced 3D modeling, texturing, and rendering using Maya to create AAA ready game assets.",10/2018,12/30/19
Blender Beginners Guide to 3D Modelling Game Asset Pipeline,www.udemy.com/course/blender-beginners-guide-to-3d-modelling-game-asset-pipeline/,Neil Bettison,19.99,11.39,4.3(35 ratings),Design,3D & Animation,3D Modeling,"14,954",English,Learn how to create game ready assets using Blender and Substance painter in this complete tutorial in asset pipe line.,6/2019,12/30/19
3D Character Creation in Cinema 4D: Modeling a Happy Monster,www.udemy.com/course/3d-character-creation-in-cinema-4d-modeling-a-happy-monster-moylobito/,Moy Lobito,194.99,11.39,4.4(39 ratings),Design,3D & Animation,Cinema 4D,246,English,"Learn to model, sculpt, texture and render beautiful 3D characters in Cinema 4D. Poly modeling C4D course.",6/2017,12/30/19
Realistic Product Creation in Blender,www.udemy.com/course/realistic-product-creation-in-blender/,Anas Herba,104.99,11.39,4.7(7 ratings),Design,3D & Animation,3D Modeling,68,English,An easy Step by Step to Create a high Quality Product in Blender.Bring out photorealism.Unreal images,6/2018,12/30/19
Model a complex 3d SciFi Ship with Maya and ZBrush,www.udemy.com/course/3dmotive-model-a-complex-3d-scifi-ship-with-maya-and-zbrush/,3dmotive LLC,19.99,11.39,4.4(4 ratings),Design,3D & Animation,3D Modeling,40,English,Create a scifi spaceship in Maya for detailing in ZBrush,2/2019,12/30/19
The Complete Maya Course: Learn 3D Modeling With Examples,www.udemy.com/course/asset-modeling-for-production/,Animation Hacks,199.99,11.39,4.5(59 ratings),Design,3D & Animation,3D Modeling,"1,473",English,Learn How to Easily Create High-Quality 3D Realistic Models & Textures in Autodesk Maya,10/2018,12/30/19
Introduction to 3D Modeling with OpenSCAD,www.udemy.com/course/introduction-to-openscad/,Sukhada Fadnavis,19.99,11.39,4.2(53 ratings),Design,3D & Animation,3D Modeling,"1,194",English,Create amazing 3D models using a free and easy to use software. A quick start course for 3D printing enthusiasts.,1/2015,12/30/19
Create a traditional japanese scene in Modo,www.udemy.com/course/create-a-traditional-japanese-scene-in-modo/,Juan Jimenez,39.99,11.39,4.6(7 ratings),Design,3D & Animation,3D Modeling,100,English,"Model, texture and render a beautiful japanese autumn scene from scratch using MODO",11/2019,12/30/19
"3D Modelling  - Japanese Sword, model a photoreal Katana",www.udemy.com/course/3d-modelling-japanese-sword-model-a-photoreal-katana/,Richard Dunn,59.99,15.00,4.6(5 ratings),Design,3D & Animation,3D Modeling,76,English,"3D Modelling - Japanese Sword, model a photoreal Katana",12/2018,12/30/19
Create a 3d Grenade Asset with Maya and Substance Painter,www.udemy.com/course/3dmotive-create-a-3d-grenade-asset-with-maya-and-substance-painter/,3dmotive LLC,19.99,11.39,5.0(1 rating),Design,3D & Animation,3D Modeling,31,English,Learn how to create a high quality game asset using Maya and Substance Painter,2/2019,12/30/19
Blender and Substance Painter: Model Fortnite's Pump Shotgun,www.udemy.com/course/blender-and-substance-painter-model-fortnites-pump-shotgun/,Josh Gambrell,59.99,11.39,4.5(61 ratings),Design,3D & Animation,3D Modeling,265,English,Model and Texture the Pump Shotgun from the popular game Fortnite in Blender and Substance Painter,6/2018,12/30/19
Weapon Modeling in 3ds Max,www.udemy.com/course/3dmotive-weapon-modeling-in-3ds-max/,3dmotive LLC,19.99,11.39,5.0(2 ratings),Design,3D & Animation,3D Modeling,29,English,"Learn how to create a Walther P99 using 3ds Max, Substance Designer and Marmoset Toolbag 3.",2/2019,12/30/19
Master Maya - A Guide to 3D Modeling With Maya,www.udemy.com/course/maya-a-guide-to-3d-modeling/,Infinite Skills,49.99,11.39,4.0(50 ratings),Design,3D & Animation,Maya,"1,276",English,This course shows you how to quickly get up to speed with one of the most powerful 3D modeling applications - Maya.,1/2017,12/30/19
3d modelling - a Modo modeling guide,www.udemy.com/course/3d-modeling-in-modo/,Daniel Cremers,49.99,11.39,3.4(75 ratings),Design,3D & Animation,3D Modeling,565,English,Do you want to make your own 3d models in Modo? In this course you will learn to do so in just several hours!,3/2017,12/30/19
Introduction to 3D Modeling in Maya,www.udemy.com/course/introduction-to-3d-modeling-in-maya-b/,Nat Palazzo,39.99,11.39,4.5(2 ratings),Design,3D & Animation,3D Modeling,12,English,"Learn the tools, tips and techniques you need to start your journey to becoming a master in 3D modeling",11/2019,12/30/19
