Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Chinese Made Easy L1: Understand 65% of Chinese in 10 hours,www.udemy.com/course/dc-level-1/,Felix Lättman,199.99,11.99,"4.5(2,156 ratings)",Teaching & Academics,Language,Chinese Language,"25,832",English,Learn 65% of Chinese (Mandarin) and start speaking and reading in an engaging course with a unique teaching approach.,11/2019,01/02/20
Chinese Made Easy L2: Understand 79% of Chinese in 10 hours,www.udemy.com/course/dc-level-2/,Felix Lättman,199.99,11.99,4.3(319 ratings),Teaching & Academics,Humanities,Chinese Language,"10,003",English,Learn 700+ characters and understand 79% of Chinese in our second level that takes your Chinese skyrocketing!,11/2019,01/02/20
Chinese language for beginners : Mandarin Chinese HSK1-HSK3,www.udemy.com/course/mandarinchinese/,Kamil Domanski,199.99,11.99,4.7(89 ratings),Teaching & Academics,Language,Chinese Language,831,English,Learn Chinese language : Focus on active learning and practical Mandarin Chinese : Chinese for beginners : HSK1 to HSK3,12/2019,01/02/20
College Mandarin Chinese Course on Your Own--Beginning Level,www.udemy.com/course/college-mandarin-chinese-course-on-your-own-beginning-level/,Hong Zeng,24.99,11.99,4.6(299 ratings),Teaching & Academics,Language,Chinese Language,"3,689",English,Learn One Year's College Chinese Curriculum in Just Two Months and Save Ten Thousand Dollars of Tuition,11/2017,01/02/20
CORE CHINESE 1: Build Up Chinese Foundations by Practice,www.udemy.com/course/core-chinese-1-build-up-foundations-through-practice/,Daniel Lin,199.99,11.99,4.0(968 ratings),Teaching & Academics,Language,Chinese Language,"4,251",English,A grammar oriented Chinese language course for speaking Chinese expressions through organized practices,6/2018,01/02/20
Chinese Beginner 2 - Everything in HSK2,www.udemy.com/course/chinesebeginner2byricelanguage/,Winkie Wong,24.99,11.99,4.7(27 ratings),Teaching & Academics,Language,Chinese Language,382,English,A communication focused Mandarin Chinese beginner course progressing students to HSK 2 level,3/2019,01/02/20
Learn Cantonese for Beginners: The Ultimate 80-Lesson Course,www.udemy.com/course/learn-cantonese-for-beginners/,Innovative Language,24.99,11.99,4.3(71 ratings),Teaching & Academics,Language,Chinese Language,508,"English
 ","You learn Cantonese minutes into your first lesson. Learn to speak, read and write with video lessons by real teachers.",6/2018,01/02/20
CORE CHINESE 2: Advance to Intermediate Level,www.udemy.com/course/core-chinese-2-advance-to-intermediate-level/,Daniel Lin,199.99,11.99,4.4(127 ratings),Teaching & Academics,Language,Chinese Language,"2,018",English,A grammar oriented course for speaking Chinese expressions through organized practices,1/2018,01/02/20
Learn 2700 Basic Chinese Words through Phrases (HSK 1 to 4),www.udemy.com/course/chinese-words/,Hong Zhu (FROGLANG),24.99,11.99,4.3(81 ratings),Teaching & Academics,Language,Chinese Language,678,English,You'll be able to memorize 2700 Mandarin Chinese vocabulary with a combination of phrases composed of two or more words.,6/2017,01/02/20
Learn Basic Chinese - Speak Chinese Mandarin (Level 1),www.udemy.com/course/speaking-chinese-like-a-native-speaker-in-a-month-grade-one/,Michelle Wei,199.99,11.99,4.0(198 ratings),Teaching & Academics,Language,Chinese Language,"15,272",English,Learn Basic Chinese : How To Speak Chinese : Learning Mandarin Chinese Language : Speaking Chinese Level 1,12/2019,01/02/20
Mandarin Pronunciation Mastery,www.udemy.com/course/pronunciation-mastery/,Mandarin Blueprint,199.99,11.99,4.9(20 ratings),Teaching & Academics,Language,Chinese Language,"1,737",English,"Learn How to Pronounce, Understand, and Read Every Sound of Mandarin Chinese Just Like a Native Speaker",2/2019,01/02/20
Intermediate Mandarin Chinese (HSK3) Course A,www.udemy.com/course/chinese-zero-to-hero-level-3-hsk-3/,Chinese Zero to Hero,0.0,34.99,4.9(166 ratings),Teaching & Academics,Language,Chinese Language,"1,019",English,"Structured language course with lectures, quizzes, practices, projects, and HSK3 exam prep",2/2018,01/02/20
Cantonese for Absolute Beginners,www.udemy.com/course/cantonese-for-absolute-beginners/,Boon Hong Donovan So,34.99,11.99,4.4(62 ratings),Teaching & Academics,Language,Chinese Language,444,English,Easiest and Most Comprehensive Guide to Beginner Cantonese,12/2019,01/02/20
