Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
#1 Sourdough Bread Baking 101,www.udemy.com/course/sourdough-bread-baking-101/,Teresa L Greenway,29.99,11.99,"4.5(1,916 ratings)",Lifestyle,Food & Beverage,Sourdough Bread Baking,"13,473",English,Bake your first real sourdough bread with coaching from an expert sourdough bread baker.,11/2019,12/31/19
#2 Bake Artisan Sourdough Bread Like a Professional,www.udemy.com/course/rediscover-real-artisan-sourdough-baking/,Teresa L Greenway,99.99,11.99,4.4(909 ratings),Lifestyle,Food & Beverage,Sourdough Bread Baking,"6,172",English,Baking the best bread means baking real Sourdough Bread. NO KNEAD bread - video baking classes in your own home.,11/2019,12/31/19
#3 Bake Classic Sourdough Bread Like a Professional,www.udemy.com/course/learn-to-bake-classic-breads-artisan-sourdough/,Teresa L Greenway,99.99,14.39,4.3(419 ratings),Lifestyle,Food & Beverage,Sourdough Bread Baking,"3,846",English,Baking Classic Sourdough bread using a sourdough starter and NO KNEAD methods.,12/2019,12/31/19
Bake San Francisco Style Sour Sourdough Bread,www.udemy.com/course/bake-san-francisco-style-sourdough-bread/,Teresa L Greenway,79.99,11.39,4.7(312 ratings),Lifestyle,Food & Beverage,Sourdough Bread Baking,"1,682",English,"Learn to Bake Real Authentic SOUR Sourdough, San Francisco Style.",4/2019,12/31/19
#6 Learn to Bake Magnificent Challah Bread,www.udemy.com/course/learn-to-bake-magnificent-challah/,Teresa L Greenway,79.99,11.99,4.7(146 ratings),Lifestyle,Food & Beverage,Challah Baking,"1,333",English,Baking Sourdough Challah or Traditional Challah Bread - It's Magnificent!,1/2019,12/31/19
Deliciously Gluten Free Artisan Breads,www.udemy.com/course/deliciously-gluten-free-artisan-breads/,Dragan Matijevic,39.99,13.79,4.4(102 ratings),Lifestyle,Food & Beverage,Bread Baking,669,English,"Goodbye to bricks of sawdust, and hello to lip-smacking, luscious and nutritious breads you have made all by yourself!",5/2019,12/31/19
#9 Bake Extreme Fermentation Sourdough Bread,www.udemy.com/course/extreme-fermentation-sourdough-bread/,Teresa L Greenway,79.99,11.99,4.9(222 ratings),Lifestyle,Food & Beverage,Sourdough Bread Baking,"1,720",English,"New method for extreme fermentation using ""hands off"" and extended ferments.",3/2018,12/31/19
#8 Advanced Sourdough Bread Baking Experiments,www.udemy.com/course/sourdough-bread-baking-experiments/,Teresa L Greenway,79.99,12.59,4.3(246 ratings),Lifestyle,Food & Beverage,Sourdough Bread Baking,"2,031",English,Interesting and fun methods for playing around with sourdough bread baking.,6/2018,12/31/19
How to  Bake Real Artisan Bread,www.udemy.com/course/how-to-bake-real-artisan-bread/,DAN MCTIERNAN,19.99,11.39,4.6(151 ratings),Lifestyle,Food & Beverage,Bread Baking,"1,012",English,"Learn the skills, tricks and tips needed to make delicious artisan bread with confidence.",8/2017,12/31/19
#10 More Fun With Sourdough Bread Baking,www.udemy.com/course/more-fun-with-sourdough-bread-baking/,Teresa L Greenway,79.99,11.39,4.7(76 ratings),Lifestyle,Food & Beverage,Sourdough Bread Baking,837,English,Incorporating More Whole Grains Into Your Sourdough Bread Baking.,7/2019,12/31/19
Artisan Bread for Beginners,www.udemy.com/course/artisan-bread-for-beginners/,Dragan Matijevic,34.99,11.39,3.9(70 ratings),Lifestyle,Food & Beverage,Bread Baking,412,English,"Learn how to fit beautiful, hand-made breads into even the busiest lifestyle.",3/2017,12/31/19
Online Pastry School - Gluten Free Bread Baking Course,www.udemy.com/course/gluten-free-bread-baking-course-pastry-training-online/,Marco Ropke,0.0,24.99,4.2(29 ratings),Lifestyle,Food & Beverage,Gluten Free Cooking and Baking,284,English,"Learn great tasting, easy to follow recipes and methods to make gluten free breads by Chef Marco Ropke",1/2014,12/31/19
GET BREADY: Sourdough 101,www.udemy.com/course/get-bready-sourdough-101/,Tess Frame,119.99,11.39,4.9(16 ratings),Lifestyle,Food & Beverage,"Sourdough Bread Baking
 ",139,English,"The Beginner's Guide to Sourdough with Starter Basics and Recipes for Bread, Bagels, and Cinnamon Rolls",5/2018,12/31/19
The French Baguette,www.udemy.com/course/the-french-baguette/,Baguette Academy,89.99,22.5,4.4(4 ratings),Lifestyle,Food & Beverage,Bread Baking,33,English,How to make a real french baguette?,2/2018,12/31/19
Learn How to Bake Bread With 3 Master Chefs,www.udemy.com/course/learn-how-to-bake-bread-panna-cooking/,Panna Cooking,19.99,11.39,3.9(16 ratings),Lifestyle,Food & Beverage,Bread Baking,255,English,"Become a confident breadmaker with the help of chefs Nancy Silverton, Hugh Acheson, and Sean Brock.",6/2016,12/31/19
Baking Essentials: Learn to Make Banana Bread,www.udemy.com/course/baking-essentials-learn-to-make-banana-bread/,John Pamperin,19.99,11.39,4.8(2 ratings),Lifestyle,Food & Beverage,Bread Baking,220,English,Complete Step By Step Guide for Learning How to Make a Delicious Treat,11/2015,12/31/19
