Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
The Data Science Course 2019: Complete Data Science Bootcamp,www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,365 Careers,199.99,11.39,"4.5(39,300 ratings)",Development,Data Science,Data Analysis,"180,576",English,"Complete Data Science Training: Mathematics, Statistics, Python, Advanced Statistics in Python, Machine & Deep Learning",12/2019,12/27/19
Microsoft Excel - Advanced Excel Formulas & Functions,www.udemy.com/course/excel-for-analysts/,Maven Analytics,174.99,11.39,"4.6(19,085 ratings)",Office Productivity,Microsoft,Data Analysis,"101,665",English,Master 75+ Excel formulas with hands-on demos from a best-selling Microsoft Excel instructor (Excel '07 - Excel 2019),12/2019,12/27/19
Learning Python for Data Analysis and Visualization,www.udemy.com/course/learning-python-for-data-analysis-and-visualization/,Jose Portilla,194.99,11.39,"4.3(12,208 ratings)",Development,Programming Languages,Data Analysis,"134,970",English,"Learn python and how to use it to analyze,visualize and present data. Includes tons of sample code and hours of video!",9/2019,12/27/19
Data Analysis with Pandas and Python,www.udemy.com/course/data-analysis-with-pandas/,Boris Paskhaver,199.99,11.39,"4.6(7,109 ratings)",Development,Programming Languages,Data Analysis,"121,682",English,Analyze data quickly and easily with Python's powerful pandas library! All datasets included --- beginners welcome!,10/2019,12/27/19
SQL for Data Analysis: Weekender Crash Course for Beginners,www.udemy.com/course/sql-for-newbs/,A Course You'll Actually Finish,199.99,11.39,"4.1(8,954 ratings)",Business,Data & Analytics,SQL,"49,932",English,"Using MySQL but applicable to Oracle SQL, Microsoft SQL Server, and PostgreSQL. Taught by a Data Scientist and PM.",4/2019,12/27/19
Data Analysis and Visualization - Complete Bootcamp by TM,www.udemy.com/course/learn-data-analytics-complete-bootcamp-by-takenmind/,TakenMind Internship,0.0,29.99,"4.4(2,066 ratings)",Business,Data & Analytics,Data Analysis,"4,046",English,Financial Data Analysis and Visualization with Python: The Official Study kit for TakenMind Global Internship Program,9/2019,12/27/19
Data Analysis Essentials Using Excel,www.udemy.com/course/business-data-analysis-excel/,Symon He,194.99,11.39,"4.5(2,053 ratings)",Business,Data & Analytics,Data Analysis,"33,202",English,Learn to apply the important concepts and techniques of data analysis using Excel.,12/2019,12/27/19
Manage Finance Data with Python & Pandas: Unique Masterclass,www.udemy.com/course/finance-data-with-python-and-pandas/,Alexander Hagmann,199.99,11.39,4.7(91 ratings),Business,Finance,Data Analysis,"1,376",English,"Analyze Stocks with Pandas, Numpy, Seaborn & Plotly. Create, analyze & optimize Index & Portfolios (CAPM, Alpha, Beta)",12/2019,12/27/19
Statistics & Applied Data Science - Business Data Analysis,www.udemy.com/course/ureadup_sds/,Mahmoud Ali,189.99,11.39,4.6(216 ratings),Development,Data Science,AP Statistics,"6,274",English,"Data Science Statistics : Data Science from Scratch for Beginners : Data Analysis Techniques, Method Course : Analytics",10/2019,12/27/19
Complete Data Science Training with Python for Data Analysis,www.udemy.com/course/complete-data-science-training-with-python-for-data-analysis/,Minerva Singh,199.99,11.39,"4.2(1,116 ratings)",Development,Data Science,Python,"6,105",English,Beginners python data analytics : Data science introduction : Learn data science : Python data analysis methods tutorial,7/2019,12/27/19
Statistics for Data Analysis Using Excel 2016,www.udemy.com/course/statistics-using-excel/,Sandeep Kumar ­,134.99,13.79,4.5(897 ratings),Development,Data Science,Data Analysis,"6,281",English,Plain & Simple Lessons on Descriptive & Inferential Statistics Theory With Excel Examples for Business & Six Sigma,7/2019,12/27/19
Data Analysis and Dashboards with Google Data Studio,www.udemy.com/course/data-analysis-and-dashboards-with-google-data-studio/,Ian Littlejohn,99.99,11.39,4.4(778 ratings),Business,Data & Analytics,Data Analysis,"4,194",English,Learn how to create powerful data analysis and dashboards with Google Data Studio for your Google Sheets,9/2019,12/27/19
Tableau 2019 + Tableau 2018: Tableau CA Certification 2020,www.udemy.com/course/tableau-certified-associate-questions/,Emin Cengay,199.99,11.39,4.6(48 ratings),IT & Software,IT Certification,Data Analysis,448,English,Official Tableau Certified Associate Certification Syllabus + 2 Mock Exams! Learn Tableau to get Associate Certification,12/2019,12/27/19
Complete Introduction to Business Data Analysis,www.udemy.com/course/the-complete-introduction-to-business-data-analysis/,Ian Littlejohn,99.99,11.39,"4.4(1,894 ratings)",Business,Data & Analytics,Data Analysis,"10,435",English,"Move beyond basic reports and learn data analysis. Learn to easily turn data into information, insight and intelligence",9/2019,12/27/19
Applied Statistical Modeling for Data Analysis in R,www.udemy.com/course/applied-statistical-modeling-for-data-analysis-in-r/,Minerva Singh,199.99,11.39,4.4(789 ratings),Development,Data Science,R,"5,640",English,Your Complete Guide to Statistical Data Analysis and Visualization For Practical Applications in R,10/2018,12/27/19
Complete neural signal processing and analysis: Zero to hero,www.udemy.com/course/solved-challenges-ants/,Mike X Cohen,19.99,11.39,4.6(72 ratings),Teaching & Academics,Science,Data Analysis,737,English,Learn signal processing and statistics using brain electrical data with expert instruction and code challenges in MATLAB,12/2019,12/27/19
R Level 1 - Data Analytics with R,www.udemy.com/course/r-level1/,R-Tutorials Training,169.99,11.99,"4.3(1,439 ratings)",Development,Data Science,R,"8,846",English,Use R for Data Analytics and Data Mining,4/2019,12/27/19
Data Analytics Using Splunk -Beginner to Intermediate Course,www.udemy.com/course/data-analytics-using-splunk/,Bigdata ABC,0.0,19.99,4.0(476 ratings),IT & Software,Other,Data Analysis,"3,216",English,Learn Splunk from scratch with this hands-on course.,1/2019,12/27/19
From Zero to NVivo 12 - Qualitative data analysis with NVivo,www.udemy.com/course/from-zero-to-nvivo-12/,Dr Jaroslaw Kriukow,39.99,11.99,4.5(59 ratings),Teaching & Academics,Other Teaching & Academics,Data Analysis,196,English,Conduct professional qualitative data analysis with NVivo,8/2019,12/27/19
MicroStrategy for Business Intelligence and Data Analysis,www.udemy.com/course/microstrategy/,Saad Qureshi,199.99,11.99,4.1(28 ratings),Business,Data & Analytics,Business Intelligence,175,English,Comprehensive course on MicroStrategy Desktop and Web Dashboards for Business Intelligence and Data Analysis,10/2019,12/27/19
Learn Data Visualization Using Tableau from Zero to Hero,www.udemy.com/course/learn-data-visualization-using-tableau-from-zero-to-hero/,Data Science Guide,19.99,11.99,4.6(35 ratings),Business,Data & Analytics,Data Analysis,241,English,Learn Data Visualization and Analytics Using Tableau from the basic to advanced level using Real-Life Projects,10/2019,12/27/19
Excel for Data Analysts,www.udemy.com/course/the-data-analyst-skills-training-course-dast-with-excel/,Ashish Agarwal,74.99,11.99,4.2(255 ratings),Business,Data & Analytics,Data Analysis,"1,544",English,"Learn the complete Excel functions to undertake data analysis, data manipulation, visualization and much more in Excel.",11/2019,12/27/19
