Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Character Art School: Complete Character Drawing Course,www.udemy.com/course/character-art-school-complete-character-drawing/,Scott Harris,194.99,19.19,"4.4(32,512 ratings)",Design,,Character Animation
Character Animation,www.udemy.com/course/2d-animation/,Siobhan Twomey,109.99,11.39,4.8(7 ratings),Design,,Character Animation
Body Language in Character Animation,www.udemy.com/course/body-language-in-character-animation/,2D Animation 101 Courses,49.99,13.79,4.3(220 ratings),Design,,Character Animation
Save Time in Character Animation for After Effects,www.udemy.com/course/2d-character-animation-puppet-in-after-effects/,2D Animation 101 Courses,49.99,11.39,4.4(280 ratings),Design,,Character Animation
Learn Adobe Character Animator CC,www.udemy.com/course/learn-adobe-character-animator-cc/,David Miller,99.99,11.39,3.9(129 ratings),Design,,Character Animation
Character Animation with Blender for Beginners,www.udemy.com/course/character-animation-for-beginners/,Danan Thilakanathan,29.99,11.39,3.7(211 ratings),Design,,Character Animation
Learn Character Animation for Games using Maya,www.udemy.com/course/3dmotive-learn-character-animation-for-games-using-maya/,3dmotive LLC,19.99,11.39,4.3(49 ratings),Design,,Character Animation
After Effects: Simple Character Animation & Motion Graphics,www.udemy.com/course/characteranimation/,George Grancharov,199.99,11.39,4.5(19 ratings),Design,,Character Animation
Become a Professional Character Animator,www.udemy.com/course/become-a-professional-character-animator/,DJ Nicke,24.99,11.39,4.0(110 ratings),Design,,Character Animation
Super Easy & Fun 3d Character Animation in 3ds max (Part-I),www.udemy.com/course/super-easy-fun-3d-character-animation-in-3dsmax-part-i/,A4Animation School,19.99,11.39,3.9(22 ratings),Design,,Character Animation
Maya & Unreal: 3D Character Animation Jump Flip Fundamentals,www.udemy.com/course/maya-unreal-3d-character-animation-jump-flip-fundamentals/,Class Creatives,199.99,11.39,5.0(2 ratings),Design,,Character Animation
"Learn Character Design, Rigging and Walk Cycle Animation",www.udemy.com/course/learn-character-design-rigging-and-walk-cycle-animation/,David Haimoff,189.99,11.39,4.7(13 ratings),Design,,Character Animation
Adobe Character Animator Advanced Techniques,www.udemy.com/course/adobe-character-animator-advanced-techniques/,David Miller,34.99,11.39,3.8(8 ratings),Design,,Character Animation
