Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Complete C# Unity Developer 2D: Learn to Code Making Games,www.udemy.com/course/unitycourse/,Ben Tristem,194.99,11.99,"4.7(66,952 ratings)",Development,,Unity
Complete C# Unity Developer 3D: Learn to Code Making Games,www.udemy.com/course/unitycourse2/,Ben Tristem,194.99,11.99,"4.6(14,758 ratings)",Development,,Unity
The Ultimate Guide to Game Development with Unity 2019,www.udemy.com/course/the-ultimate-guide-to-game-development-with-unity/,Jonathan Weinberger,194.99,11.99,"4.5(9,475 ratings)",Development,,Unity
RPG Core Combat Creator: Learn Intermediate Unity C# Coding,www.udemy.com/course/unityrpg/,Ben Tristem,194.99,11.99,"4.7(5,707 ratings)",Development,,Unity
Learn To Create A Roguelike Game In Unity 2019,www.udemy.com/course/unityroguelike/,James Doyle,194.99,11.99,4.6(187 ratings),Development,,Unity
Learn To Create An RPG Game In Unity,www.udemy.com/course/unity2drpg/,James Doyle,194.99,11.99,"4.7(1,918 ratings)",Development,,Unity
Unity Game Development: Create 2D And 3D Games With C#,www.udemy.com/course/unity-game-development-create-2d-and-3d-games-with-c/,Awesome Tuts,199.99,11.99,4.6(214 ratings),Development,,Unity
Visual Effects for Games in Unity - Beginner To Intermediate,www.udemy.com/course/vfx-for-games-in-unity-beginner-to-intermediate/,Gabriel Aguiar,199.99,11.99,4.6(442 ratings),Development,,Unity
The Ultimate Guide to 2D Mobile Game Development with Unity,www.udemy.com/course/the-ultimate-guide-to-mobile-game-development-with-unity/,Jonathan Weinberger,194.99,11.99,"4.3(2,099 ratings)",Development,,Unity
Build A Multiplayer Kart Racing Game In Unity V.2019,www.udemy.com/course/kart-racing/,Penny de Byl,34.99,11.99,4.7(90 ratings),Development,,Unity
Build Your Own First Person Shooter / Survival Game in Unity,www.udemy.com/course/build-your-own-first-person-shooter-survival-game-in-unity/,Game Institute Inc.,194.99,11.99,"4.6(1,644 ratings)",Development,,Unity
Blender 2.8 Game Character Creation,www.udemy.com/course/blender-28-game-character-creation/,Darrin Lile,19.99,11.99,4.7(585 ratings),Development,,Unity
Build 15 Augmented Reality (AR) apps with Unity & Vuforia,www.udemy.com/course/develop-augmented-reality-book-ar-business-card-with-unity/,Dinesh Tavasalkar,199.99,11.99,"4.4(1,625 ratings)",Development,,Unity
The Unity C# Survival Guide,www.udemy.com/course/the-unity-c-survival-guide/,Jonathan Weinberger,194.99,11.99,4.5(739 ratings),Development,,Unity
The Beginner's Guide to Artificial Intelligence in Unity.,www.udemy.com/course/artificial-intelligence-in-unity/,Penny de Byl,19.99,11.99,"4.5(1,305 ratings)",Development,,Unity
Shader Development from Scratch for Unity with Cg,www.udemy.com/course/unity-shaders/,Penny de Byl,19.99,11.99,"4.6(1,769 ratings)",Development,,Unity
Unity Game Development Build 2D & 3D Games,www.udemy.com/course/devslopes-unity3d/,Mark Price,189.99,11.39,"4.4(4,498 ratings)",Development,,Unity
Procedural Race Tracks - Houdini 17.5 and Houdini Engine,www.udemy.com/course/procedural-race-tracks-houdini-175-and-houdini-engine/,Indie - Pixel,99.99,11.39,4.8(105 ratings),Development,,Unity
The Beginner's Guide to Animation in Unity (v5 to v2019+),www.udemy.com/course/mastering-3d-animation-in-unity/,Penny de Byl,19.99,11.99,"4.6(1,168 ratings)",Development,,Unity
Unity C# Scripting : Complete C# For Unity Game Development,www.udemy.com/course/unity-c-sharp-scripting/,Raja Biswas,199.99,11.39,4.6(603 ratings),Development,,Unity
Make a horror survival game in Unity,www.udemy.com/course/make-a-horror-survival-game-in-unity/,Pete Jepson,189.99,11.39,4.7(74 ratings),Development,,Unity
The Ultimate Guide to Real World Applications with Unity,www.udemy.com/course/the-ultimate-guide-to-real-world-applications-with-unity/,Jonathan Weinberger,194.99,11.39,4.5(400 ratings),Development,,Unity
The Ultimate Guide to Cinematography with Unity,www.udemy.com/course/theultimate-guide-to-cinematography-with-unity/,Jonathan Weinberger,194.99,11.39,4.3(462 ratings),Development,,Unity
Unity Android Game Development : Build 7 2D & 3D Games,www.udemy.com/course/unityandroidgamecourse/,Raja Biswas,194.99,11.39,"4.4(1,264 ratings)",Development,,Unity
Learn to make a 3D Platformer Game with Unity,www.udemy.com/course/unity3dplatformer/,James Doyle,194.99,11.39,4.8(273 ratings),Development,,Unity
Build a Battle Royale and an RPG in Unity and Blender!,www.udemy.com/course/build-a-battle-royale-and-an-rpg-in-unity-and-blender/,Mammoth Interactive,199.99,11.39,4.5(114 ratings),Development,,Unity
Learn To Code By Making a 2D Platformer in Unity,www.udemy.com/course/unity2dplatformer/,James Doyle,34.99,11.39,"4.6(2,283 ratings)",Development,,Unity
NEW! Substance Painter 2019 All Levels Volume 1,www.udemy.com/course/learning-substance-painter-all-levels-volume-1-sci-fi-theme/,Sean Fowler,49.99,11.39,4.5(66 ratings),Development,,Unity
How to Program Voxel Worlds Like Minecraft with C# in Unity,www.udemy.com/course/unityminecraft/,Penny de Byl,19.99,11.39,"4.6(1,011 ratings)",Development,,Unity
"The Complete Unity® Masterclass: Build 2D, 3D, and VR Games",www.udemy.com/course/unitygames/,Mammoth Interactive,199.99,11.39,4.5(443 ratings),Development,,Unity
Learn Blender 3D Modeling for Unity Video Game Development,www.udemy.com/course/learn-blender-3d-modeling-for-unity-video-game-development/,Billy McDaniel,44.99,11.39,"4.5(1,175 ratings)",Development,,Unity
Unity By Example : 20+ Mini Projects in Unity,www.udemy.com/course/unity-game-development-by-example/,Raja Biswas,199.99,11.39,4.4(97 ratings),Development,,Unity
