Course,URL,instructor,Price (full),Price (discount),Rank
#1 Sourdough Bread Baking 101,www.udemy.com/course/sourdough-bread-baking-101/,Teresa L Greenway,29.99,11.99,"4.5(1,916 ratings)"
#2 Bake Artisan Sourdough Bread Like a Professional,www.udemy.com/course/rediscover-real-artisan-sourdough-baking/,Teresa L Greenway,99.99,11.99,4.4(909 ratings)
#3 Bake Classic Sourdough Bread Like a Professional,www.udemy.com/course/learn-to-bake-classic-breads-artisan-sourdough/,Teresa L Greenway,99.99,11.99,4.3(419 ratings)
Sourdough Bread Baking Exploration,www.udemy.com/course/sourdough-bread-baking-exploration/,Teresa L Greenway,79.99,11.99,4.6(132 ratings)
Bake San Francisco Style Sour Sourdough Bread,www.udemy.com/course/bake-san-francisco-style-sourdough-bread/,Teresa L Greenway,79.99,11.99,4.7(312 ratings)
Learn to Bake Panettone,www.udemy.com/course/learn-to-bake-panettone/,Teresa L Greenway,79.99,11.99,4.0(160 ratings)
#9 Bake Extreme Fermentation Sourdough Bread,www.udemy.com/course/extreme-fermentation-sourdough-bread/,Teresa L Greenway,79.99,11.99,4.9(222 ratings)
#5 Bake the Best Bagels,www.udemy.com/course/5-bake-the-best-bagels/,Teresa L Greenway,79.99,11.99,4.1(162 ratings)
#8 Advanced Sourdough Bread Baking Experiments,www.udemy.com/course/sourdough-bread-baking-experiments/,Teresa L Greenway,79.99,11.99,4.3(246 ratings)
#4 Old Fashioned Sourdough Baking,www.udemy.com/course/4-old-fashioned-sourdough-baking/,Teresa L Greenway,79.99,11.99,4.6(134 ratings)
#10 More Fun With Sourdough Bread Baking,www.udemy.com/course/more-fun-with-sourdough-bread-baking/,Teresa L Greenway,79.99,11.99,4.7(76 ratings)
Know Your Dough,www.udemy.com/course/know-your-dough/,Dragan Matijevic,59.99,11.99,4.7(11 ratings)
Artisan Sourdough Made Simple,www.udemy.com/course/artisan-sourdough-made-simple/,Dragan Matijevic,39.99,11.99,4.6(66 ratings)
GET BREADY: Sourdough 101,www.udemy.com/course/get-bready-sourdough-101/,Tess Frame,119.99,11.99,4.9(16 ratings)
Sourdough Croissants,www.udemy.com/course/learning-to-make-sourdough-croissants/,Nelson Mansfield,19.99,11.99,3.7(9 ratings)
Sourdough Bread & Starter No Fail Recipe Easy To Understand,www.udemy.com/course/sourdough-bread-starter-no-fail-recipe-easy-to-understand/,Michele Bowers,39.99,11.99,4.6(9 ratings)
