Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Complete Blender Creator: Learn 3D Modelling for Beginners,www.udemy.com/course/blendertutorial/,Michael Bridges,194.99,13.19,"4.6(32,535 ratings)",Design,,Blender
Creating 3D environments in Blender,www.udemy.com/course/blender-environments/,Rob Tuytel,124.99,11.39,"4.5(4,659 ratings)",Design,,Blender
Learn Blender 2.8,www.udemy.com/course/learn-blender-28/,Gustavo Rosa,99.99,11.39,4.6(245 ratings),Design,,Blender
Blender 2.8 Game Character Creation,www.udemy.com/course/blender-28-game-character-creation/,Darrin Lile,19.99,11.99,4.7(585 ratings),Design,,Blender
Learn 3D Animation - The Ultimate NEW BLENDER 2.8 Course A-Z,www.udemy.com/course/ultimateblendercourse/,Alex Cordebard,199.99,11.99,4.7(652 ratings),Design,,Blender
"Become a Material Guru in Blender 2.8x, Cycles",www.udemy.com/course/become-a-material-guru-in-blender-cycles/,Joakim Tornhill,0,49.99,4.6(140 ratings),Design,,Blender
Blender 2.8 Character Creation,www.udemy.com/course/blender-2_8-character-creation/,Darrin Lile,19.99,11.99,4.8(539 ratings),Design,,Blender
Blender Environment Artist: Create 3D Worlds From Scratch,www.udemy.com/course/blenderenvironment/,Ben Tristem,94.99,11.99,4.5(888 ratings),Design,,Blender
Blender Character Modeling For Beginners HD,www.udemy.com/course/blender-character-modeling-for-beginners-hd/,Riven Phoenix,44.99,11.99,"4.8(1,059 ratings)",Design,,Blender
Learn 3D Animation - The Ultimate Blender Guide,www.udemy.com/course/blendercourse/,Alex Cordebard,194.99,11.99,"4.5(1,617 ratings)",Design,,Blender
Blender Character Creator: Rigging Humanoid 3D Characters,www.udemy.com/course/blendercharacters/,Ben Tristem,94.99,11.39,4.5(814 ratings),Design,,Blender
The Ultimate Blender Low Poly Guide,www.udemy.com/course/blenderlowpoly/,Alex Cordebard,199.99,11.39,4.6(154 ratings),Design,,Blender
Blender 2.8 UV Mapping,www.udemy.com/course/blender-28-uv-mapping/,Darrin Lile,19.99,11.39,4.8(141 ratings),Design,,Blender
Blender 2.8 Game Vehicle Creation,www.udemy.com/course/blender-28-game-vehicle-creation/,Darrin Lile,19.99,11.39,4.8(25 ratings),Design,,Blender
Build a Battle Royale and an RPG in Unity and Blender!,www.udemy.com/course/build-a-battle-royale-and-an-rpg-in-unity-and-blender/,Mammoth Interactive,199.99,11.39,4.5(114 ratings),Design,,Blender
Blender 2.8 Architectural Course -Beginner to Intermediate,www.udemy.com/course/blender-2_8-architectural-course-beginner-to-intermediate/,Thomas McDonald,199.99,11.39,4.4(120 ratings),Design,,Blender
